cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Administrative Assistant  

Prior Medical History: 
- Mild asthma since age 10
- No significant history of other chronic conditions
- No history of smoking or environmental allergens identified as triggers<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45  
Occupation: Administrative Assistant  

Prior Medical History: 
- Mild asthma since age 10
- No significant history of other chronic conditions
- No history of smoking or environmental allergens identified as triggers"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female
Age: 35 years
Occupation: Sales Executive

Prior Medical History: 
- Asthma since age 7
- No known allergies
- No history of cardiovascular disease
- No history of chronic obstructive pulmonary disease (COPD)
- No history of smoking
- No history of atopy or eczema
- Family history of asthma and hay"	"Gender: Female
Age: 35 years
Occupation: Sales Executive

Prior Medical History: 
- Asthma since age 7
- No known allergies
- No history of cardiovascular disease
- No history of chronic obstructive pulmonary disease (COPD)
- No history of smoking
- No history of atopy or eczema
- Family history of asthma and hay"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Office Manager  
Marital Status: Married  
Children: 2

**Prior Medical History:** 
- Asthma (since age 8)
- Seasonal allergies
- Mild hypertension (controlled with medication)

**Current Presentation:**
- Reports frequent wheezing, particularly at night and during exercise
- Uses a rescue inhaler"	"Gender: Female  
Age: 42  
Occupation: Office Manager  
Marital Status: Married  
Children: 2

**Prior Medical History:** 
- Asthma (since age 8)
- Seasonal allergies
- Mild hypertension (controlled with medication)

**Current Presentation:**
- Reports frequent wheezing, particularly at night and during exercise
- Uses a rescue inhaler"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Teacher  
Past Medical History: 
- Chronic obstructive pulmonary disease (COPD) 
- Hypertension, managed with lifestyle modifications and medication
- Seasonal allergies 

Presenting Complaint: 
Patient presents with a history of recurrent wheezing, shortness of breath, and coughing, particularly at night and upon exposure"	"Gender: Female  
Age: 45  
Occupation: Teacher  
Past Medical History: 
- Chronic obstructive pulmonary disease (COPD) 
- Hypertension, managed with lifestyle modifications and medication
- Seasonal allergies 

Presenting Complaint: 
Patient presents with a history of recurrent wheezing, shortness of breath, and coughing, particularly at night and upon exposure"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Teacher  

Prior Medical History: 
- Chronic asthma since age 8
- Previous hospitalization for severe asthma exacerbation at age 35
- Allergies to dust mites and pollen
- No history of cardiovascular disease or diabetes

Current Medications:
- Daily inhaled corticosteroids (ICS)
- As"	"Gender: Female  
Age: 42  
Occupation: Teacher  

Prior Medical History: 
- Chronic asthma since age 8
- Previous hospitalization for severe asthma exacerbation at age 35
- Allergies to dust mites and pollen
- No history of cardiovascular disease or diabetes

Current Medications:
- Daily inhaled corticosteroids (ICS)
- As"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Retired  

Prior Medical History: 
- Asthma diagnosed at age 28  
- No history of allergic rhinitis or eczema  
- Previous hospitalization for asthma exacerbation at age 32  
- Currently on daily inhaled corticosteroids and as-needed albuterol inhaler  
- No"	"Gender: Female  
Age: 45  
Occupation: Retired  

Prior Medical History: 
- Asthma diagnosed at age 28  
- No history of allergic rhinitis or eczema  
- Previous hospitalization for asthma exacerbation at age 32  
- Currently on daily inhaled corticosteroids and as-needed albuterol inhaler  
- No"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Office Manager  

Prior Medical History:  
- Asthma diagnosed at age 5  
- Seasonal allergic rhinitis since childhood  
- No significant past medical history other than common colds  
- No history of smoking or environmental exposures known to trigger symptoms  
- No history of cardiac disease, diabetes, or malignancy<|im_end|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32  
Occupation: Office Manager  

Prior Medical History:  
- Asthma diagnosed at age 5  
- Seasonal allergic rhinitis since childhood  
- No significant past medical history other than common colds  
- No history of smoking or environmental exposures known to trigger symptoms  
- No history of cardiac disease, diabetes, or malignancy"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Teacher  

Prior Medical History: 
- Asthma since age 5, well-controlled on daily inhaled corticosteroids and as-needed albuterol.  
- No history of hospitalization for asthma exacerbations in the past 5 years.
- No known drug allergies.
- No significant past medical history other than seasonal allergies"	"Gender: Female  
Age: 32  
Occupation: Teacher  

Prior Medical History: 
- Asthma since age 5, well-controlled on daily inhaled corticosteroids and as-needed albuterol.  
- No history of hospitalization for asthma exacerbations in the past 5 years.
- No known drug allergies.
- No significant past medical history other than seasonal allergies"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Teacher  

**Prior Medical History:**  
- Asthma (since age 10)  
- Seasonal allergies (pollen, grass)  
- No significant history of other chronic illnesses  
- No history of smoking or alcohol abuse  
- No significant family history of asthma or severe respiratory conditions<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 42  
Occupation: Teacher  

**Prior Medical History:**  
- Asthma (since age 10)  
- Seasonal allergies (pollen, grass)  
- No significant history of other chronic illnesses  
- No history of smoking or alcohol abuse  
- No significant family history of asthma or severe respiratory conditions"	False
asthma	asthma	13	Male	18	0	18	all	all	27	 Male	23	 asthma	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Clinical task: summarize one patient case of asthma.
Report the patient's demographics and pertinent prior medical history in concise form. First characters must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Medical History: Patient has a history of asthma since childhood, with exacerbations triggered by allergens and respiratory infections. She also reports seasonal allergies and occasional sinusitis. No significant past medical history of cardiovascular disease, hypertension, or diabetes. She is a non-smoker and denies alcohol or illicit drug use. She has been on intermittent use of rescue inhal"	"Gender: Female  
Age: 45  
Medical History: Patient has a history of asthma since childhood, with exacerbations triggered by allergens and respiratory infections. She also reports seasonal allergies and occasional sinusitis. No significant past medical history of cardiovascular disease, hypertension, or diabetes. She is a non-smoker and denies alcohol or illicit drug use. She has been on intermittent use of rescue inhal"	False
