cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Occupation: Teacher  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 28, primarily characterized by relapsing-remitting MS (RRMS).
- No significant past medical history prior to MS diagnosis.
- Family history: Mother has type 2 diabetes and hypertension; no other family members have"	"Gender: Female  
Age: 35 years  
Occupation: Teacher  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 28, primarily characterized by relapsing-remitting MS (RRMS).
- No significant past medical history prior to MS diagnosis.
- Family history: Mother has type 2 diabetes and hypertension; no other family members have"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Software Developer  
Marital Status: Married  
Children: 2

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015 at the age of 38.
- History of recurrent optic neuritis and bilateral visual impairment.
- Mild cognitive impairment noted during recent neuropsychological testing.
"	"Gender: Female  
Age: 42  
Occupation: Software Developer  
Marital Status: Married  
Children: 2

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015 at the age of 38.
- History of recurrent optic neuritis and bilateral visual impairment.
- Mild cognitive impairment noted during recent neuropsychological testing."	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female
Age: 35 years
Occupation: Marketing Manager

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 28
- No significant past medical history prior to MS diagnosis
- No known allergies
- No history of smoking or alcohol abuse
- No history of hypertension, diabetes, or cardiovascular disease
- No family history of"	"Gender: Female
Age: 35 years
Occupation: Marketing Manager

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 28
- No significant past medical history prior to MS diagnosis
- No known allergies
- No history of smoking or alcohol abuse
- No history of hypertension, diabetes, or cardiovascular disease
- No family history of"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Teacher  
Marital Status: Married, two children  
Ethnicity: Caucasian

Past Medical History:
- No significant past medical history prior to the onset of symptoms at age 35.
- No history of hypertension, diabetes, or cardiovascular disease.
- No history of autoimmune disorders other than multiple sclerosis (MS).
- No"	"Gender: Female  
Age: 42 years  
Occupation: Teacher  
Marital Status: Married, two children  
Ethnicity: Caucasian

Past Medical History:
- No significant past medical history prior to the onset of symptoms at age 35.
- No history of hypertension, diabetes, or cardiovascular disease.
- No history of autoimmune disorders other than multiple sclerosis (MS).
- No"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female

Age: 42 years old

Occupation: Office Manager

Marital Status: Married, two children

Educational Background: Bachelor of Science in Business Administration

Past Medical History:
- Hypertension, controlled with medication
- Seasonal allergies, managed with over-the-counter antihistamines
- Previous diagnosis of depression, currently on sertraline 5"	"Gender: Female

Age: 42 years old

Occupation: Office Manager

Marital Status: Married, two children

Educational Background: Bachelor of Science in Business Administration

Past Medical History:
- Hypertension, controlled with medication
- Seasonal allergies, managed with over-the-counter antihistamines
- Previous diagnosis of depression, currently on sertraline 5"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Software Developer  
Race/Ethnicity: Caucasian  
Marital Status: Married  
Children: None

Past Medical History:
- No significant past medical history
- No history of chronic illnesses
- No previous surgeries
- No history of autoimmune diseases
- Family history: Mother has rheumatoid arthritis, but no other autoimmune"	"Gender: Female  
Age: 45 years  
Occupation: Software Developer  
Race/Ethnicity: Caucasian  
Marital Status: Married  
Children: None

Past Medical History:
- No significant past medical history
- No history of chronic illnesses
- No previous surgeries
- No history of autoimmune diseases
- Family history: Mother has rheumatoid arthritis, but no other autoimmune"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Occupation: Software Engineer  
Marital Status: Married  
Children: None

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015 at the age of 32.  
- No known allergies to medications.  
- No history of hypertension, diabetes, or cardiovascular disease.  
- History"	"Gender: Female  
Age: 35 years  
Occupation: Software Engineer  
Marital Status: Married  
Children: None

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015 at the age of 32.  
- No known allergies to medications.  
- No history of hypertension, diabetes, or cardiovascular disease.  
- History"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Elementary school teacher  
Marital Status: Married  
Children: 2 children, ages 6 and 9 years

**Past Medical History:**
- Diagnosed with Multiple Sclerosis (MS) at age 30. 
- Initial symptoms included visual disturbances, fatigue, and intermittent numbness in the limbs.
-"	"Gender: Female  
Age: 42 years  
Occupation: Elementary school teacher  
Marital Status: Married  
Children: 2 children, ages 6 and 9 years

**Past Medical History:**
- Diagnosed with Multiple Sclerosis (MS) at age 30. 
- Initial symptoms included visual disturbances, fatigue, and intermittent numbness in the limbs.
-"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female

Demographic Information:
- Age: 42 years old
- Occupation: Administrative Assistant
- Marital Status: Married
- Children: 2 children, ages 10 and 8

Past Medical History:
The patient has a history of multiple sclerosis (MS) diagnosed at age 35. She reports an initial onset of symptoms including optic neuritis in her"	"Gender: Female

Demographic Information:
- Age: 42 years old
- Occupation: Administrative Assistant
- Marital Status: Married
- Children: 2 children, ages 10 and 8

Past Medical History:
The patient has a history of multiple sclerosis (MS) diagnosed at age 35. She reports an initial onset of symptoms including optic neuritis in her"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 3

**Past Medical History:**
- No significant past medical history until age 35 when she began experiencing symptoms of optic neuritis in her left eye.
- Subsequent diagnosis of Multiple Sclerosis (MS) via MRI and cerebrospinal fluid analysis.
"	"Gender: Female  
Age: 42  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 3

**Past Medical History:**
- No significant past medical history until age 35 when she began experiencing symptoms of optic neuritis in her left eye.
- Subsequent diagnosis of Multiple Sclerosis (MS) via MRI and cerebrospinal fluid analysis."	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	4.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Occupation: Retired teacher  
Marital Status: Married to John Smith  
Children: 2 adult children

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015
- No history of prior major surgeries
- Hypertension, managed with lifestyle modifications and medication since 201"	"Gender: Female  
Age: 45 years  
Occupation: Retired teacher  
Marital Status: Married to John Smith  
Children: 2 adult children

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) in 2015
- No history of prior major surgeries
- Hypertension, managed with lifestyle modifications and medication since 201"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	5.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Teacher  
Ethnicity: Caucasian  
Insurance: Private 

**Past Medical History:**
- **Neurological Conditions:**
  - Multiple Sclerosis (MS) diagnosed at age 30, initially presenting with optic neuritis and bilateral lower extremity weakness.
  - No prior history of stroke or seizures.

- **"	"Gender: Female  
Age: 42 years  
Occupation: Teacher  
Ethnicity: Caucasian  
Insurance: Private 

**Past Medical History:**
- **Neurological Conditions:**
  - Multiple Sclerosis (MS) diagnosed at age 30, initially presenting with optic neuritis and bilateral lower extremity weakness.
  - No prior history of stroke or seizures.

- **"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	0.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 2 (ages 7 and 10)  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 35
- No significant past medical history prior to MS diagnosis, except for seasonal allergies
- No history of chronic conditions"	"Gender: Female  
Age: 42  
Occupation: Elementary School Teacher  
Marital Status: Married  
Children: 2 (ages 7 and 10)  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 35
- No significant past medical history prior to MS diagnosis, except for seasonal allergies
- No history of chronic conditions"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	1.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Teacher  
Marital Status: Married with two children  
Address: [Patient's Address]  

### Past Medical History:
- **Neurological Conditions:**
  - Multiple Sclerosis (MS) diagnosed in 2015. Primary diagnosis of relapsing-remitting MS.
  - History of one episode of"	"Gender: Female  
Age: 42 years  
Occupation: Teacher  
Marital Status: Married with two children  
Address: [Patient's Address]  

### Past Medical History:
- **Neurological Conditions:**
  - Multiple Sclerosis (MS) diagnosed in 2015. Primary diagnosis of relapsing-remitting MS.
  - History of one episode of"	False
multiple_sclerosis	multiple sclerosis	3	Male	18	0	18	all	all	27	 Male	19,20	 multiple| sclerosis	replace_scale	paper	2.0	0	2	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
For the patient with multiple sclerosis, compose a brief presentation focused on the patient's demographic information and past medical history.
You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Occupation: Elementary School Teacher  
Race/Ethnicity: Caucasian  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 30
- History of episodic relapses characterized by fatigue, optic neuritis, and mild motor deficits
- No history of severe MS exacerbations requiring hospitalization
-"	"Gender: Female  
Age: 42 years  
Occupation: Elementary School Teacher  
Race/Ethnicity: Caucasian  

Past Medical History:
- Diagnosed with Multiple Sclerosis (MS) at age 30
- History of episodic relapses characterized by fatigue, optic neuritis, and mild motor deficits
- No history of severe MS exacerbations requiring hospitalization
-"	False
