cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Teacher  
Demographics: Caucasian, Non-smoker  
Prior Medical History: Diagnosed with asthma at age 5, with intermittent exacerbations requiring oral corticosteroids. Has a history of allergic rhinitis and seasonal allergies.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32  
Occupation: Teacher  
Demographics: Caucasian, Non-smoker  
Prior Medical History: Diagnosed with asthma at age 5, with intermittent exacerbations requiring oral corticosteroids. Has a history of allergic rhinitis and seasonal allergies."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Teacher  
Prior Medical History: Patient has a history of asthma since childhood, diagnosed at age 5. She also reports seasonal allergies and occasional sinus infections.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32  
Occupation: Teacher  
Prior Medical History: Patient has a history of asthma since childhood, diagnosed at age 5. She also reports seasonal allergies and occasional sinus infections."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Teacher  
Prior Medical History: Diagnosed with asthma at age 5, with intermittent exacerbations related to environmental allergies and respiratory infections. On long-term control medication including inhaled corticosteroids and a leukotriene modifier. No previous hospitalizations for severe asthma attacks.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32  
Occupation: Teacher  
Prior Medical History: Diagnosed with asthma at age 5, with intermittent exacerbations related to environmental allergies and respiratory infections. On long-term control medication including inhaled corticosteroids and a leukotriene modifier. No previous hospitalizations for severe asthma attacks."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Demographics: Caucasian, employed full-time in office setting  
Prior Medical History: Diagnosed with asthma at age 5; has a history of allergic rhinitis and seasonal allergies.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32  
Demographics: Caucasian, employed full-time in office setting  
Prior Medical History: Diagnosed with asthma at age 5; has a history of allergic rhinitis and seasonal allergies."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years  
Demographics: Caucasian, employed full-time in office settings  
Prior Medical History: Asthma diagnosed at age 5, with intermittent symptoms managed with inhaled corticosteroids and rescue albuterol. History of mild allergic rhinitis and seasonal allergies. No significant past medical history or surgical history.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years  
Demographics: Caucasian, employed full-time in office settings  
Prior Medical History: Asthma diagnosed at age 5, with intermittent symptoms managed with inhaled corticosteroids and rescue albuterol. History of mild allergic rhinitis and seasonal allergies. No significant past medical history or surgical history."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years old  
Occupation: Teacher  
Prior Medical History: Chronic asthma diagnosed at age 6, with a history of seasonal allergies and multiple hospitalizations for severe asthma exacerbations.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years old  
Occupation: Teacher  
Prior Medical History: Chronic asthma diagnosed at age 6, with a history of seasonal allergies and multiple hospitalizations for severe asthma exacerbations."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years old  
Prior Medical History: Patient has a 10-year history of asthma, previously managed with low-dose inhaled corticosteroids. She also has a history of allergic rhinitis and seasonal allergies, which she controls with over-the-counter antihistamines.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years old  
Prior Medical History: Patient has a 10-year history of asthma, previously managed with low-dose inhaled corticosteroids. She also has a history of allergic rhinitis and seasonal allergies, which she controls with over-the-counter antihistamines."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years  
Occupation: Teacher  
Prior Medical History: Patient has a 10-year history of asthma, diagnosed in her early twenties. She also reports a history of allergic rhinitis and seasonal allergies.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years  
Occupation: Teacher  
Prior Medical History: Patient has a 10-year history of asthma, diagnosed in her early twenties. She also reports a history of allergic rhinitis and seasonal allergies."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years old  
Occupation: Teacher  
Demographics: Non-smoker, no significant family history of allergies or asthma.  
Prior Medical History: Controlled mild persistent asthma since childhood, no previous hospitalizations for exacerbations.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years old  
Occupation: Teacher  
Demographics: Non-smoker, no significant family history of allergies or asthma.  
Prior Medical History: Controlled mild persistent asthma since childhood, no previous hospitalizations for exacerbations."	False
asthma	asthma	20	Male	18	0	18	all	all	27	 Male	22	 asthma	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Could you summarize a patient case of asthma in 4-5 sentences, focusing on the patient's demographics and prior medical history?
Your first text must be: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32 years  
Occupation: Teacher  
Prior Medical History: Asthma diagnosed at age 5, with intermittent use of rescue inhalers. Hypertension controlled by medication. No significant past medical history of note.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 32 years  
Occupation: Teacher  
Prior Medical History: Asthma diagnosed at age 5, with intermittent use of rescue inhalers. Hypertension controlled by medication. No significant past medical history of note."	False
