cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Medical Record Number: 123456789  

Important Prior Medical Conditions:
- Multiple Sclerosis (Diagnosed 2015, relapsing-remitting type)  
- Previous history of optic neuritis (2016)
- Mild cognitive impairment (diagnosed 2018)
"	"Gender: Female  
Age: 42  
Medical Record Number: 123456789  

Important Prior Medical Conditions:
- Multiple Sclerosis (Diagnosed 2015, relapsing-remitting type)  
- Previous history of optic neuritis (2016)
- Mild cognitive impairment (diagnosed 2018)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Medical Record Number: 123456789

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28)
- Episodic depression (managed with counseling and sertraline)<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35  
Medical Record Number: 123456789

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28)
- Episodic depression (managed with counseling and sertraline)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  

Important Prior Medical Conditions:
- Multiple Sclerosis (diagnosed at age 28)
- Chronic Migraines (onset at age 24)<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  

Important Prior Medical Conditions:
- Multiple Sclerosis (diagnosed at age 28)
- Chronic Migraines (onset at age 24)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Medical History: 

- Multiple Sclerosis (diagnosed at age 28)  
- Chronic fatigue syndrome
- Mild depression, untreated
- Hypothyroidism, managed with Levothyroxine
- Previous history of migraines, now well-controlled with prophylactic medication<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35  
Medical History: 

- Multiple Sclerosis (diagnosed at age 28)  
- Chronic fatigue syndrome
- Mild depression, untreated
- Hypothyroidism, managed with Levothyroxine
- Previous history of migraines, now well-controlled with prophylactic medication"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  

Important Prior Medical Conditions:
- Multiple Sclerosis (Diagnosed in 2015)
- Hypertension (untreated)  
- Migraine headaches (since childhood)
- Anxiety (managed with therapy and medication)<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 42  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  

Important Prior Medical Conditions:
- Multiple Sclerosis (Diagnosed in 2015)
- Hypertension (untreated)  
- Migraine headaches (since childhood)
- Anxiety (managed with therapy and medication)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 32)
- Hypertension (treated with lifestyle modifications and medication)<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45  
Occupation: Teacher  
Insurance: Blue Cross Blue Shield  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 32)
- Hypertension (treated with lifestyle modifications and medication)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42  
Occupation: Systems Analyst  

Important Prior Medical Conditions:
- Multiple Sclerosis (MS) diagnosed at age 30, initially presenting with optic neuritis in the right eye
- Chronic Fatigue Syndrome, onset in 2015
- Hypertension, managed with lifestyle modifications and medication since 2018
- Season"	"Gender: Female  
Age: 42  
Occupation: Systems Analyst  

Important Prior Medical Conditions:
- Multiple Sclerosis (MS) diagnosed at age 30, initially presenting with optic neuritis in the right eye
- Chronic Fatigue Syndrome, onset in 2015
- Hypertension, managed with lifestyle modifications and medication since 2018
- Season"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Occupation: Software Developer  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28, relapsing-remitting type)  
- Migraines (since age 16)
- Hypertension (controlled with medication)<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35  
Occupation: Software Developer  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28, relapsing-remitting type)  
- Migraines (since age 16)
- Hypertension (controlled with medication)"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35 years  
Occupation: Teacher  

Important Prior Medical Conditions:
- Multiple Sclerosis (diagnosed at age 28)
- Migraine headaches
- History of depression, treated with therapy and medication<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35 years  
Occupation: Teacher  

Important Prior Medical Conditions:
- Multiple Sclerosis (diagnosed at age 28)
- Migraine headaches
- History of depression, treated with therapy and medication"	False
multiple_sclerosis	multiple sclerosis	16	Male	18	0	18	all	all	27	 Male	24,25	 multiple| sclerosis	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Generate a concise patient summary for a patient with multiple sclerosis.
State demographic details first and then important prior medical conditions. Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Medical Record Number: 123456789  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28)  
- Migraines  
- Hypertension (untreated)  
- Seasonal allergies

The patient is a 35-year-old female with a history of multiple"	"Gender: Female  
Age: 35  
Medical Record Number: 123456789  

Important Prior Medical Conditions: 
- Multiple Sclerosis (diagnosed at age 28)  
- Migraines  
- Hypertension (untreated)  
- Seasonal allergies

The patient is a 35-year-old female with a history of multiple"	False
