cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Significant Prior Medical History: Chronic depression diagnosed in 2010, treated with selective serotonin reuptake inhibitors (SSRIs) with ongoing management by a primary care physician and psychiatrist. History of generalized anxiety disorder since 2005, managed with cognitive behavioral therapy (CBT). No significant past medical"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Significant Prior Medical History: Chronic depression diagnosed in 2010, treated with selective serotonin reuptake inhibitors (SSRIs) with ongoing management by a primary care physician and psychiatrist. History of generalized anxiety disorder since 2005, managed with cognitive behavioral therapy (CBT). No significant past medical"	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Administrative Assistant  

Prior Medical History: 
- Hypertension (controlled on medication)  
- History of major depressive disorder, recurrent, treated with Sertraline 100 mg daily since 2015
- Past medical history significant for obesity (BMI 32 kg/m²)
"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Occupation: Administrative Assistant  

Prior Medical History: 
- Hypertension (controlled on medication)  
- History of major depressive disorder, recurrent, treated with Sertraline 100 mg daily since 2015
- Past medical history significant for obesity (BMI 32 kg/m²)"	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Insurance: Private Insurance  

Significant Prior Medical History:
- Hypertension (started on ACE inhibitor, blood pressure controlled)
- Previous anxiety disorder (treated with SSRIs, discontinued after 2 years of remission)  
- Depression (previous episodes treated with fluoxetine, last episode resolved 3 years ago)
-"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Insurance: Private Insurance  

Significant Prior Medical History:
- Hypertension (started on ACE inhibitor, blood pressure controlled)
- Previous anxiety disorder (treated with SSRIs, discontinued after 2 years of remission)  
- Depression (previous episodes treated with fluoxetine, last episode resolved 3 years ago)
-"	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female
Age: 52 years
Race/Ethnicity: Caucasian
Significant Prior Medical History: Hypertension, controlled with medication; no significant past surgical history; history of anxiety disorder treated with selective serotonin reuptake inhibitors (SSRIs) in the past but currently not on any psychiatric medications.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female
Age: 52 years
Race/Ethnicity: Caucasian
Significant Prior Medical History: Hypertension, controlled with medication; no significant past surgical history; history of anxiety disorder treated with selective serotonin reuptake inhibitors (SSRIs) in the past but currently not on any psychiatric medications."	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	4.0	0	0	Unknown	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Not specified  
Age: Not specified  
Race/Ethnicity: Not specified  
Significant Prior Medical History: None specified at this time.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Not specified  
Age: Not specified  
Race/Ethnicity: Not specified  
Significant Prior Medical History: None specified at this time."	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female

Significant Prior Medical History: None significant to note at this time.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female

Significant Prior Medical History: None significant to note at this time."	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Teacher  

Significant Prior Medical History:  
- Major Depressive Disorder (MDD) diagnosed in 2015  
- Previous hospitalization for MDD in 2018  
- No history of psychiatric hospitalizations  
- No known substance abuse  
- No history of suicide attempts  
- Family"	"Gender: Female  
Age: 45  
Race: Caucasian  
Occupation: Teacher  

Significant Prior Medical History:  
- Major Depressive Disorder (MDD) diagnosed in 2015  
- Previous hospitalization for MDD in 2018  
- No history of psychiatric hospitalizations  
- No known substance abuse  
- No history of suicide attempts  
- Family"	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: Caucasian  
Significant Prior Medical History: Hypertension, treated with lisinopril. No significant psychiatric history prior to current presentation.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45 years  
Race: Caucasian  
Significant Prior Medical History: Hypertension, treated with lisinopril. No significant psychiatric history prior to current presentation."	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Race: White  
Significant Prior Medical History: Hypertension, diagnosed 10 years ago; no known history of cardiovascular disease, diabetes, or psychiatric disorders prior to current presentation.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 45 years  
Race: White  
Significant Prior Medical History: Hypertension, diagnosed 10 years ago; no known history of cardiovascular disease, diabetes, or psychiatric disorders prior to current presentation."	False
depression	depression	30	Male	18	0	18	all	all	27	 Male	24	 depression	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
As a clinical documentation task for a patient with depression, summarize demographic information and significant prior medical history only.
Begin with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Race: Caucasian  

Significant Prior Medical History: 
- Hypertension (untreated)
- Previous diagnosis of depression (history of major depressive disorder, treated with SSRI, last visit for follow-up 2 years ago)  
- Gastroesophageal reflux disease (GERD) managed with over-the-counter antacids<|im_end|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 52  
Race: Caucasian  

Significant Prior Medical History: 
- Hypertension (untreated)
- Previous diagnosis of depression (history of major depressive disorder, treated with SSRI, last visit for follow-up 2 years ago)  
- Gastroesophageal reflux disease (GERD) managed with over-the-counter antacids"	False
