cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 42 years  
Race/Ethnicity: Caucasian  

Prior Medical History: 
- Diagnosed with sarcoidosis at age 35. 
- No significant past medical history of note.
- No known drug allergies.
- Denies history of smoking or alcohol use.
- No history of significant cardiovascular, pulmonary, renal, or neurological diseases.<|im_end|>"	"Gender: Female  
Age: 42 years  
Race/Ethnicity: Caucasian  

Prior Medical History: 
- Diagnosed with sarcoidosis at age 35. 
- No significant past medical history of note.
- No known drug allergies.
- Denies history of smoking or alcohol use.
- No history of significant cardiovascular, pulmonary, renal, or neurological diseases."	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52 years  
Prior Medical History: 
- Well-controlled hypertension on lisinopril
- History of asthma since childhood, currently managed with intermittent use of inhaled albuterol
- Previous episode of sarcoidosis diagnosed at age 35; no active disease on current imaging studies and no symptoms suggestive of relapse<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 52 years  
Prior Medical History: 
- Well-controlled hypertension on lisinopril
- History of asthma since childhood, currently managed with intermittent use of inhaled albuterol
- Previous episode of sarcoidosis diagnosed at age 35; no active disease on current imaging studies and no symptoms suggestive of relapse"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female
Age: 52 years
Prior Medical History: 
- Hypertension, controlled on lisinopril
- Bronchial asthma since age 10, currently managed with inhaled corticosteroids and leukotriene receptor antagonist
- Previous episode of pulmonary tuberculosis, treated with anti-tubercular therapy 10 years ago without recurrence<|im_end|><|endoftext|>"	"Gender: Female
Age: 52 years
Prior Medical History: 
- Hypertension, controlled on lisinopril
- Bronchial asthma since age 10, currently managed with inhaled corticosteroids and leukotriene receptor antagonist
- Previous episode of pulmonary tuberculosis, treated with anti-tubercular therapy 10 years ago without recurrence"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Prior Medical History: None significant. Patient reports no previous hospitalizations or chronic conditions. She has no known allergies and denies any history of smoking or alcohol use. Past medical history is unremarkable except for a brief episode of pneumonia in her 30s which resolved without sequelae. No history of autoimmune diseases, hypertension, diabetes, or cardiovascular"	"Gender: Female  
Age: 52  
Prior Medical History: None significant. Patient reports no previous hospitalizations or chronic conditions. She has no known allergies and denies any history of smoking or alcohol use. Past medical history is unremarkable except for a brief episode of pneumonia in her 30s which resolved without sequelae. No history of autoimmune diseases, hypertension, diabetes, or cardiovascular"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Prior Medical History: 

- Hypertension, managed with lifestyle modifications and lisinopril 20 mg daily
- Well-controlled type 2 diabetes mellitus, managed with metformin 1000 mg BID and dietary restrictions
- History of smoking, quit 5 years ago
- No significant past surgical history"	"Gender: Female  
Age: 45 years  
Prior Medical History: 

- Hypertension, managed with lifestyle modifications and lisinopril 20 mg daily
- Well-controlled type 2 diabetes mellitus, managed with metformin 1000 mg BID and dietary restrictions
- History of smoking, quit 5 years ago
- No significant past surgical history"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Prior Medical History: 
- Hypertension (controlled on lisinopril)  
- History of asthma (well-controlled with inhaled corticosteroids and长效吸入性皮质激素)  
- Previous episode of community-acquired pneumonia (resolved without sequelae)  
- No known drug allergies  
- No significant past surgical history  
"	"Gender: Female  
Age: 45 years  
Prior Medical History: 
- Hypertension (controlled on lisinopril)  
- History of asthma (well-controlled with inhaled corticosteroids and长效吸入性皮质激素)  
- Previous episode of community-acquired pneumonia (resolved without sequelae)  
- No known drug allergies  
- No significant past surgical history"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Prior Medical History:  
- Hypertension, managed on Lisinopril 20 mg daily  
- Asthma, controlled on inhaled Fluticasone/Salmeterol 500/50 mcg twice daily  
- Previous history of sinusitis, well-managed on saline nasal irrigation and decongestants"	"Gender: Female  
Age: 45 years  
Prior Medical History:  
- Hypertension, managed on Lisinopril 20 mg daily  
- Asthma, controlled on inhaled Fluticasone/Salmeterol 500/50 mcg twice daily  
- Previous history of sinusitis, well-managed on saline nasal irrigation and decongestants"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52 years  
Prior Medical History:  
- Rheumatoid Arthritis (diagnosed at age 40, treated with Disease Modifying Antirheumatic Drugs [DMARDs])  
- Hypertension (on lisinopril)  
- Seasonal Allergies  
No history of cardiovascular disease, diabetes, or malignancy.<|im_end|>"	"Gender: Female  
Age: 52 years  
Prior Medical History:  
- Rheumatoid Arthritis (diagnosed at age 40, treated with Disease Modifying Antirheumatic Drugs [DMARDs])  
- Hypertension (on lisinopril)  
- Seasonal Allergies  
No history of cardiovascular disease, diabetes, or malignancy."	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Prior Medical History: Hypertension, controlled on lisinopril 20 mg daily. No known allergies. Past surgical history includes cholecystectomy at age 35 due to gallstones. No history of cardiovascular, pulmonary, or renal disease. No history of malignancy. No known significant family history of autoimmune disorders or lung disease"	"Gender: Female  
Age: 52  
Prior Medical History: Hypertension, controlled on lisinopril 20 mg daily. No known allergies. Past surgical history includes cholecystectomy at age 35 due to gallstones. No history of cardiovascular, pulmonary, or renal disease. No history of malignancy. No known significant family history of autoimmune disorders or lung disease"	False
sarcoidosis	sarcoidosis	24	Male	18	0	18	all	all	27	 Male	27,28,29	 sarc|oid|osis	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Produce a discharge-brief style summary for a patient with sarcoidosis, limited to demographics and prior medical history.
Start with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Prior Medical History: 
- Hypertension, controlled on Lisinopril 20 mg daily  
- Rheumatoid arthritis, treated with Methotrexate 15 mg weekly and Naproxen as needed for flare-ups  
- Previous history of asthma, well-controlled with Albuterol inhaler as needed and Flut"	"Gender: Female  
Age: 45 years  
Prior Medical History: 
- Hypertension, controlled on Lisinopril 20 mg daily  
- Rheumatoid arthritis, treated with Methotrexate 15 mg weekly and Naproxen as needed for flare-ups  
- Previous history of asthma, well-controlled with Albuterol inhaler as needed and Flut"	False
