cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  

**Key Past Medical History:**
- Rheumatoid Arthritis (RA) diagnosed at age 38, active disease for 14 years.
- Previous history of bilateral knee and hip replacements due to RA-related joint damage (20"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  

**Key Past Medical History:**
- Rheumatoid Arthritis (RA) diagnosed at age 38, active disease for 14 years.
- Previous history of bilateral knee and hip replacements due to RA-related joint damage (20"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis (RA) with polyarthritis

Key Past Medical History:
- Rheumatoid Arthritis diagnosed in 2005, initially managed with NSAIDs and hydroxy"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis (RA) with polyarthritis

Key Past Medical History:
- Rheumatoid Arthritis diagnosed in 2005, initially managed with NSAIDs and hydroxy"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis

Key Past Medical History:
- Rheumatoid Arthritis (RA) diagnosed at age 30, treated with methotrexate and hydroxychloroquine."	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis

Key Past Medical History:
- Rheumatoid Arthritis (RA) diagnosed at age 30, treated with methotrexate and hydroxychloroquine."	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45 years  
Medical Record Number: 123456789  
Admitting Diagnosis: Rheumatoid Arthritis (RA) flare-up

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 30)
- Hypertension (untreated) 
- Osteoarthritis of the"	"Gender: Female  
Age: 45 years  
Medical Record Number: 123456789  
Admitting Diagnosis: Rheumatoid Arthritis (RA) flare-up

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 30)
- Hypertension (untreated) 
- Osteoarthritis of the"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52 years  
Medical Record Number: 1234567890  
Date of Admission: March 15, 2023

Key Past Medical History:
- Rheumatoid Arthritis (RA) diagnosed in 2010; currently on treatment with methotrexate and hydroxychloroquine.
-"	"Gender: Female  
Age: 52 years  
Medical Record Number: 1234567890  
Date of Admission: March 15, 2023

Key Past Medical History:
- Rheumatoid Arthritis (RA) diagnosed in 2010; currently on treatment with methotrexate and hydroxychloroquine.
-"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 38, currently on MTX and prednisone)
- Hypertension (controlled with lisinop"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 38, currently on MTX and prednisone)
- Hypertension (controlled with lisinop"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis (RA) with polyarthritis

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 35; seropositive for RF and anti-CCP antibodies"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Admitting Diagnosis: Acute exacerbation of rheumatoid arthritis (RA) with polyarthritis

Key Past Medical History:
- Rheumatoid Arthritis (diagnosed at age 35; seropositive for RF and anti-CCP antibodies"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Date of Admission: October 10, 2023  

**Key Past Medical History:**
- Diagnosed with Rheumatoid Arthritis (RA) 10 years ago; initial diagnosis based on symmetrical polyar"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Date of Admission: October 10, 2023  

**Key Past Medical History:**
- Diagnosed with Rheumatoid Arthritis (RA) 10 years ago; initial diagnosis based on symmetrical polyar"	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute Gouty Arthritis (previously noted)  

Key Past Medical History:
- Rheumatoid Arthritis diagnosed at age 35 with a positive Rheumatoid Factor and anti-CCP antibodies."	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Admitting Diagnosis: Acute Gouty Arthritis (previously noted)  

Key Past Medical History:
- Rheumatoid Arthritis diagnosed at age 35 with a positive Rheumatoid Factor and anti-CCP antibodies."	False
rheumatoid_arthritis	rheumatoid arthritis	23	Male	18	0	18	all	all	27	 Male	25,26,27,28	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a handoff-style summary for a patient with rheumatoid arthritis.
Include demographics first, then key past medical history. Begin exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Date of Handoff: [Insert Date]  

**Key Past Medical History:**
- Diagnosed with Rheumatoid Arthritis (RA) in 2010 at the age of 43.
- Positive for Rheumat"	"Gender: Female  
Age: 52  
Medical Record Number: 123456789  
Department: Rheumatology  
Date of Handoff: [Insert Date]  

**Key Past Medical History:**
- Diagnosed with Rheumatoid Arthritis (RA) in 2010 at the age of 43.
- Positive for Rheumat"	False
