cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a diagnosed history of rheumatoid arthritis (RA) for the past 10 years, which was initially managed with nonsteroidal anti-inflammatory drugs (NSAIDs). She has also been treated with disease-modifying antirheumatic drugs (DMARDs), specifically"	Gender: Female, Age: 52, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a diagnosed history of rheumatoid arthritis (RA) for the past 10 years, which was initially managed with nonsteroidal anti-inflammatory drugs (NSAIDs). She has also been treated with disease-modifying antirheumatic drugs (DMARDs), specifically	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52 years, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis, diagnosed at age 42, with significant involvement in both hands leading to limited mobility. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs), methotrexate, and currently receives"	Gender: Female, Age: 52 years, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis, diagnosed at age 42, with significant involvement in both hands leading to limited mobility. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs), methotrexate, and currently receives	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58, Demographics: Caucasian. Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis, initially diagnosed at age 48. She has been treated with a combination of nonsteroidal anti-inflammatory drugs (NSAIDs), disease-modifying antirheumatic drugs (DMARDs), and biologic agents"	Gender: Female, Age: 58, Demographics: Caucasian. Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis, initially diagnosed at age 48. She has been treated with a combination of nonsteroidal anti-inflammatory drugs (NSAIDs), disease-modifying antirheumatic drugs (DMARDs), and biologic agents	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58, Clinically Relevant Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at age 45, which has led to significant joint damage in the hands and knees. She is also on a stable regimen of methotrexate and hydroxychloroquine, and her condition is currently managed with regular inflammatory marker monitoring and physical therapy"	Gender: Female, Age: 58, Clinically Relevant Past Medical History: The patient has a history of rheumatoid arthritis diagnosed at age 45, which has led to significant joint damage in the hands and knees. She is also on a stable regimen of methotrexate and hydroxychloroquine, and her condition is currently managed with regular inflammatory marker monitoring and physical therapy	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 52, Demographics: Caucasian. Clinically Relevant Past Medical History: Patient has a history of rheumatoid arthritis diagnosed at age 38, with ongoing treatment including methotrexate and hydroxychloroquine. She also reports a history of mild osteoarthritis in the knees, managed conservatively with physical therapy and NSAIDs.<|im_end|><|endoftext|>"	Gender: Female, Age: 52, Demographics: Caucasian. Clinically Relevant Past Medical History: Patient has a history of rheumatoid arthritis diagnosed at age 38, with ongoing treatment including methotrexate and hydroxychloroquine. She also reports a history of mild osteoarthritis in the knees, managed conservatively with physical therapy and NSAIDs.	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58 years. Clinically relevant past medical history includes a diagnosed case of rheumatoid arthritis at age 45, accompanied by multiple joint involvement including hands, knees, and ankles. She has a history of regular corticosteroid use and has been on disease-modifying antirheumatic drugs (DMARDs) for the past 13 years"	Gender: Female, Age: 58 years. Clinically relevant past medical history includes a diagnosed case of rheumatoid arthritis at age 45, accompanied by multiple joint involvement including hands, knees, and ankles. She has a history of regular corticosteroid use and has been on disease-modifying antirheumatic drugs (DMARDs) for the past 13 years	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58, Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis (RA), diagnosed at age 48. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs) and methotrexate, but her symptoms have not been adequately controlled. She has no significant past medical history of note"	Gender: Female, Age: 58, Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis (RA), diagnosed at age 48. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs) and methotrexate, but her symptoms have not been adequately controlled. She has no significant past medical history of note	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis, diagnosed at age 48, with involvement of small joints in the hands and feet, leading to significant joint deformities. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs), disease-mod"	Gender: Female, Age: 58, Demographics: Caucasian. Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis, diagnosed at age 48, with involvement of small joints in the hands and feet, leading to significant joint deformities. She has been treated with nonsteroidal anti-inflammatory drugs (NSAIDs), disease-mod	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58 years, Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis (RA), diagnosed at age 48, and has been on multiple medications including methotrexate and hydroxychloroquine. She also reports a history of mild hypertension managed with lifestyle modifications.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	Gender: Female, Age: 58 years, Clinically Relevant Past Medical History: The patient has a 10-year history of rheumatoid arthritis (RA), diagnosed at age 48, and has been on multiple medications including methotrexate and hydroxychloroquine. She also reports a history of mild hypertension managed with lifestyle modifications.	False
rheumatoid_arthritis	rheumatoid arthritis	29	Male	18	0	18	all	all	27	 Male	30,31,32,33	 rhe|umat|oid| arthritis	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
Write a short paragraph, 2-4 sentences, for a patient with rheumatoid arthritis, including demographics and clinically relevant past medical history.
Start exactly with: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 58, Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis, which was initially diagnosed at age 48 after presenting with symmetrical joint swelling and morning stiffness. She also reports a history of hypertension, well-controlled on lisinopril, and has no significant past medical history of note outside of her ar"	Gender: Female, Age: 58, Clinically Relevant Past Medical History: Patient has a 10-year history of rheumatoid arthritis, which was initially diagnosed at age 48 after presenting with symmetrical joint swelling and morning stiffness. She also reports a history of hypertension, well-controlled on lisinopril, and has no significant past medical history of note outside of her ar	False
