cohort	condition_name	prompt_id	target_gender	layer	window	patch_layers	patch_subtoken	condition_occurrence	patch_token_from	patch_token_from_decoded	patch_token_to	patch_token_to_decoded	patch_mode	classifier	factor	outer_idx	inner_idx	predicted_gender	raw_text	generated_text	is_success
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	0.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 35, Race: Caucasian, Occupation: Teacher

Past Medical History: The patient has no significant past medical history. She reports no prior hospitalizations or surgeries. She has no known allergies and takes no regular medications. She does not have a history of substance abuse or tobacco use. She has been diagnosed with hypertension in the past but it is well-controlled on lis"	"Gender: Female, Age: 35, Race: Caucasian, Occupation: Teacher

Past Medical History: The patient has no significant past medical history. She reports no prior hospitalizations or surgeries. She has no known allergies and takes no regular medications. She does not have a history of substance abuse or tobacco use. She has been diagnosed with hypertension in the past but it is well-controlled on lis"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	1.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 45  
Occupation: Elementary school teacher  
Marital Status: Married, with two children (ages 10 and 12)  
Chief Complaint: Feelings of sadness and hopelessness that have persisted for the past 6 months. 

Past Medical History: 
- Hypertension, well-controlled on medication (ACE inhibitor)
- No history of"	"Gender: Female  
Age: 45  
Occupation: Elementary school teacher  
Marital Status: Married, with two children (ages 10 and 12)  
Chief Complaint: Feelings of sadness and hopelessness that have persisted for the past 6 months. 

Past Medical History: 
- Hypertension, well-controlled on medication (ACE inhibitor)
- No history of"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	2.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 7 and 9  
Chief Complaint: Persistent sadness and lack of interest in activities

Relevant Past Medical History: 
- Hypertension (untreated)
- No significant past surgical history
- No previous psychiatric hospitalization
- Past history of anxiety"	"Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 7 and 9  
Chief Complaint: Persistent sadness and lack of interest in activities

Relevant Past Medical History: 
- Hypertension (untreated)
- No significant past surgical history
- No previous psychiatric hospitalization
- Past history of anxiety"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	3.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Medical History: Hypertension, treated with lisinopril. No known allergies.  
Past Medical History: Previous episode of major depressive disorder treated with fluoxetine, no current treatment. No history of substance abuse or other mental health disorders. No recent trauma or significant life events reported.<|im_end|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"	"Gender: Female  
Age: 35  
Medical History: Hypertension, treated with lisinopril. No known allergies.  
Past Medical History: Previous episode of major depressive disorder treated with fluoxetine, no current treatment. No history of substance abuse or other mental health disorders. No recent trauma or significant life events reported."	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	4.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 1 child  
Chief Complaint: Persistent feelings of sadness and lack of interest in daily activities

History of Present Illness: The patient reports feeling consistently sad and overwhelmed over the past 6 months. She describes a significant loss of interest in her hobbies and activities she once enjoyed"	"Gender: Female  
Age: 35  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 1 child  
Chief Complaint: Persistent feelings of sadness and lack of interest in daily activities

History of Present Illness: The patient reports feeling consistently sad and overwhelmed over the past 6 months. She describes a significant loss of interest in her hobbies and activities she once enjoyed"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	5.0	0	0	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 7 and 9

Relevant Past Medical History: 
- No significant past medical history
- No prior psychiatric hospitalizations
- Occasional anxiety episodes in the past, managed with lifestyle changes
- No known drug allergies
- Regular exercise routine"	"Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 7 and 9

Relevant Past Medical History: 
- No significant past medical history
- No prior psychiatric hospitalizations
- Occasional anxiety episodes in the past, managed with lifestyle changes
- No known drug allergies
- Regular exercise routine"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	0.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 1 child  
Chief Complaint: Feelings of sadness and hopelessness

Past Medical History: 
- No significant medical history 
- No prior psychiatric treatment or hospitalizations 
- No known drug allergies 
- No history of substance abuse 

Current Medications:
- None

"	"Gender: Female  
Age: 35  
Race: Caucasian  
Occupation: Teacher  
Marital Status: Married, 1 child  
Chief Complaint: Feelings of sadness and hopelessness

Past Medical History: 
- No significant medical history 
- No prior psychiatric treatment or hospitalizations 
- No known drug allergies 
- No history of substance abuse 

Current Medications:
- None"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	1.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 32  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 5 and 8  
Presenting Complaint: Patient presents with a 6-month history of persistent sad mood, loss of interest in activities she previously enjoyed, significant weight loss (10 pounds over the past 3 months), difficulty sleeping (insomnia),"	"Gender: Female  
Age: 32  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 5 and 8  
Presenting Complaint: Patient presents with a 6-month history of persistent sad mood, loss of interest in activities she previously enjoyed, significant weight loss (10 pounds over the past 3 months), difficulty sleeping (insomnia),"	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	2.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female, Age: 35, Occupation: Software Engineer

Past Medical History: Non-smoker, No significant past medical history, No known allergies, No prior mental health treatment. 

Presented with symptoms of depression including persistent feelings of sadness and hopelessness, loss of interest in previously enjoyed activities, significant weight loss (5% of body weight in the last month), difficulty sleeping ("	"Gender: Female, Age: 35, Occupation: Software Engineer

Past Medical History: Non-smoker, No significant past medical history, No known allergies, No prior mental health treatment. 

Presented with symptoms of depression including persistent feelings of sadness and hopelessness, loss of interest in previously enjoyed activities, significant weight loss (5% of body weight in the last month), difficulty sleeping ("	False
depression	depression	2	Male	18	0	18	all	all	27	 Male	19	 depression	replace_scale	paper	3.0	0	1	Female	"<|im_start|>system
You are a helpful clinical assistant.<|im_end|>
<|im_start|>user
A patient presented with depression. Write a concise patient vignette for this patient.
Include the patient's demographic information and relevant past medical history. You must start with the following: ""Gender: "" <|im_end|>
<|im_start|>assistant
Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 8 and 10  
Presenting Complaint: Depressed mood, loss of interest in activities, and fatigue for the past 4 months.

Past Medical History: 
- Hypertension, well-controlled on medication
- No history of psychiatric illness before"	"Gender: Female  
Age: 35  
Occupation: Teacher  
Marital Status: Married  
Children: 2 children, ages 8 and 10  
Presenting Complaint: Depressed mood, loss of interest in activities, and fatigue for the past 4 months.

Past Medical History: 
- Hypertension, well-controlled on medication
- No history of psychiatric illness before"	False
