prompt_id,cohort,layer,olmo_score
14,depression,11,1.1622905731201172e-06
14,depression,12,1.527369022369385e-07
14,depression,13,1.2293457984924316e-07
14,depression,14,-1.3224780559539798e-07
14,depression,15,4.0978193283081055e-08
14,depression,16,-1.434236764907837e-07
14,depression,17,4.172325134277344e-07
14,depression,18,0.059326171875
14,depression,19,-2.2165477275848389e-07
14,depression,20,-2.253800630569458e-07
14,depression,21,7.361173629760742e-06
14,depression,22,-2.868473529815674e-07
14,depression,23,-2.998858690261841e-07
14,depression,24,4.693865776062012e-07
14,depression,25,8.344650268554688e-06
14,depression,26,-1.8998980522155762e-07
14,depression,27,2.1606683731079107e-07
14,depression,28,0.0
14,depression,29,0.0
14,depression,30,0.0
14,depression,31,0.0
14,multiple_sclerosis,1,-4.6566128730773926e-09
14,multiple_sclerosis,2,1.1525116860866548e-08
14,multiple_sclerosis,3,-6.984919309616089e-10
14,multiple_sclerosis,4,1.3853423297405245e-08
14,multiple_sclerosis,5,6.193295121192932e-08
14,multiple_sclerosis,6,8.032657206058502e-09
14,multiple_sclerosis,7,2.3399479687213898e-08
14,multiple_sclerosis,8,2.5494955480098724e-08
14,multiple_sclerosis,9,1.1292286217212677e-08
14,multiple_sclerosis,10,3.725290298461914e-09
14,multiple_sclerosis,11,-1.5133991837501524e-09
14,multiple_sclerosis,12,-5.646143108606338e-09
14,multiple_sclerosis,13,-8.149072527885437e-09
14,multiple_sclerosis,14,-2.91038304567337e-09
14,multiple_sclerosis,15,3.608874976634979e-09
14,multiple_sclerosis,16,1.501757651567459e-08
14,multiple_sclerosis,17,6.402842700481415e-09
14,multiple_sclerosis,18,4.589557647705078e-06
14,multiple_sclerosis,19,-4.540197551250458e-09
14,multiple_sclerosis,20,-1.1408701539039612e-08
14,multiple_sclerosis,21,1.564621925354004e-07
14,multiple_sclerosis,22,-7.1013346314430245e-09
14,multiple_sclerosis,23,-7.799826562404633e-09
14,multiple_sclerosis,24,1.0593794286251068e-08
14,multiple_sclerosis,25,4.889443516731262e-08
14,multiple_sclerosis,26,-1.979060471057892e-09
14,multiple_sclerosis,27,1.5948899090290073e-08
14,multiple_sclerosis,28,0.0
14,multiple_sclerosis,29,-1.1641532182693479e-10
14,multiple_sclerosis,30,-2.3283064365386963e-10
14,multiple_sclerosis,31,0.0
14,rheumatoid_arthritis,1,1.5832483768463135e-08
14,rheumatoid_arthritis,2,-4.6566128730773926e-09
14,rheumatoid_arthritis,3,8.381903171539307e-09
14,rheumatoid_arthritis,4,1.3969838619232178e-09
14,rheumatoid_arthritis,5,1.1175870895385742e-08
14,rheumatoid_arthritis,6,-7.450580596923828e-09
14,rheumatoid_arthritis,7,0.0
14,rheumatoid_arthritis,8,2.840533852577209e-08
14,rheumatoid_arthritis,9,-7.916241884231567e-09
14,rheumatoid_arthritis,10,1.164153218269348e-08
14,rheumatoid_arthritis,11,1.8812716007232666e-07
14,rheumatoid_arthritis,12,1.6763806343078613e-08
14,rheumatoid_arthritis,13,-1.5832483768463135e-08
14,rheumatoid_arthritis,14,-1.885928213596344e-08
14,rheumatoid_arthritis,15,5.587935447692871e-09
14,rheumatoid_arthritis,16,6.984919309616089e-09
14,rheumatoid_arthritis,17,2.1886080503463745e-08
14,rheumatoid_arthritis,18,1.4826655387878418e-06
14,rheumatoid_arthritis,19,-3.14321368932724e-08
14,rheumatoid_arthritis,20,-3.4924596548080444e-08
14,rheumatoid_arthritis,21,1.1874362826347352e-07
14,rheumatoid_arthritis,22,-3.67872416973114e-08
14,rheumatoid_arthritis,23,-4.14438545703888e-08
14,rheumatoid_arthritis,24,2.840533852577209e-08
14,rheumatoid_arthritis,25,8.42846930027008e-08
14,rheumatoid_arthritis,26,-1.7462298274040222e-08
14,rheumatoid_arthritis,27,1.9092112779617313e-08
14,rheumatoid_arthritis,28,0.0
14,rheumatoid_arthritis,29,-4.656612873077393e-10
14,rheumatoid_arthritis,30,-2.3283064365386963e-09
14,rheumatoid_arthritis,31,0.0
14,sarcoidosis,1,
14,sarcoidosis,2,
14,sarcoidosis,3,
14,sarcoidosis,4,
14,sarcoidosis,5,
14,sarcoidosis,6,
14,sarcoidosis,7,
14,sarcoidosis,8,
14,sarcoidosis,9,
14,sarcoidosis,10,
14,sarcoidosis,11,
14,sarcoidosis,12,
14,sarcoidosis,13,
14,sarcoidosis,14,
14,sarcoidosis,15,
14,sarcoidosis,16,
14,sarcoidosis,17,
14,sarcoidosis,18,
14,sarcoidosis,19,
14,sarcoidosis,20,
14,sarcoidosis,21,
14,sarcoidosis,22,
14,sarcoidosis,23,
14,sarcoidosis,24,
14,sarcoidosis,25,
14,sarcoidosis,26,
14,sarcoidosis,27,
14,sarcoidosis,28,
14,sarcoidosis,29,
14,sarcoidosis,30,
14,sarcoidosis,31,
15,asthma,1,1.1175870895385744e-07
15,asthma,2,7.078051567077638e-08
15,asthma,3,-1.0058283805847169e-07
15,asthma,4,-1.2665987014770508e-07
15,asthma,5,0.0
15,asthma,6,-1.7508864402771e-07
15,asthma,7,2.4959444999694824e-07
15,asthma,8,1.9371509552001957e-06
15,asthma,9,3.3527612686157227e-08
15,asthma,10,6.258487701416016e-07
15,asthma,11,5.453824996948242e-06
15,asthma,12,-3.8929283618927e-07
15,asthma,13,-1.7508864402771e-07
15,asthma,14,-1.993030309677124e-07
15,asthma,15,-2.2165477275848389e-07
15,asthma,16,-1.7695128917694094e-07
15,asthma,17,3.0547380447387695e-07
15,asthma,18,0.0595703125
15,asthma,19,-2.2165477275848389e-07
15,asthma,20,-4.284083843231201e-07
15,asthma,21,3.844499588012695e-06
15,asthma,22,-4.880130290985107e-07
15,asthma,23,-4.805624485015869e-07
15,asthma,24,1.0579824447631836e-06
15,asthma,25,1.1622905731201172e-06
15,asthma,26,-3.539025783538819e-07
15,asthma,27,3.0547380447387695e-07
15,asthma,28,0.0
15,asthma,29,0.0
15,asthma,30,0.0
15,asthma,31,0.0
15,depression,1,1.9557774066925052e-08
15,depression,2,0.0
15,depression,3,7.264316082000732e-08
15,depression,4,6.239861249923706e-08
15,depression,5,9.406358003616333e-08
15,depression,6,3.4458935260772705e-08
15,depression,7,-3.4458935260772705e-08
15,depression,8,2.0023435354232788e-08
15,depression,9,-4.796311259269714e-08
15,depression,10,-2.3748725652694705e-08
15,depression,11,8.791685104370117e-07
15,depression,12,5.308538675308228e-08
15,depression,13,7.264316082000732e-08
15,depression,14,-6.05359673500061e-09
15,depression,15,-6.5192580223083504e-09
15,depression,16,-2.3748725652694705e-08
15,depression,17,5.21540641784668e-08
15,depression,18,0.0004234313964843
15,depression,19,-6.05359673500061e-09
15,depression,20,-2.9802322387695312e-08
15,depression,21,2.207234501838684e-07
15,depression,22,-6.193295121192932e-08
15,depression,23,-6.05359673500061e-08
15,depression,24,2.7939677238464355e-08
15,depression,25,6.239861249923706e-08
15,depression,26,-3.8184225559234626e-08
15,depression,27,0.0
15,depression,28,5.587935447692871e-09
15,depression,29,5.587935447692871e-09
15,depression,30,0.0
15,depression,31,0.0
15,multiple_sclerosis,1,-2.211891114711761e-09
15,multiple_sclerosis,2,1.1175870895385742e-08
15,multiple_sclerosis,3,1.5948899090290073e-08
15,multiple_sclerosis,4,1.4435499906539917e-07
15,multiple_sclerosis,5,1.2889504432678225e-06
15,multiple_sclerosis,6,8.498318493366241e-09
15,multiple_sclerosis,7,1.8742866814136505e-08
15,multiple_sclerosis,8,9.592622518539429e-08
15,multiple_sclerosis,9,2.8987415134906772e-08
15,multiple_sclerosis,10,8.614733815193176e-09
15,multiple_sclerosis,11,3.2130628824234015e-08
15,multiple_sclerosis,12,-1.746229827404022e-09
15,multiple_sclerosis,13,-6.5192580223083504e-09
15,multiple_sclerosis,14,-1.280568540096283e-09
15,multiple_sclerosis,15,6.984919309616089e-09
15,multiple_sclerosis,16,1.8510036170482635e-08
15,multiple_sclerosis,17,1.4086253941059113e-08
15,multiple_sclerosis,18,9.298324584960938e-05
15,multiple_sclerosis,19,-2.6775524020195007e-09
15,multiple_sclerosis,20,-5.413312464952469e-09
15,multiple_sclerosis,21,1.1082738637924194e-07
15,multiple_sclerosis,22,-9.546056389808656e-09
15,multiple_sclerosis,23,-7.450580596923828e-09
15,multiple_sclerosis,24,9.313225746154784e-09
15,multiple_sclerosis,25,3.8184225559234626e-08
15,multiple_sclerosis,26,-4.190951585769653e-09
15,multiple_sclerosis,27,1.1990778148174286e-08
15,multiple_sclerosis,28,0.0
15,multiple_sclerosis,29,5.820766091346741e-10
15,multiple_sclerosis,30,0.0
15,multiple_sclerosis,31,0.0
15,rheumatoid_arthritis,1,2.3283064365386963e-10
15,rheumatoid_arthritis,2,-2.0954757928848267e-09
15,rheumatoid_arthritis,3,4.0745362639427185e-09
15,rheumatoid_arthritis,4,-4.889443516731262e-09
15,rheumatoid_arthritis,5,6.752088665962219e-09
15,rheumatoid_arthritis,6,-1.3969838619232178e-09
15,rheumatoid_arthritis,7,-2.0954757928848267e-09
15,rheumatoid_arthritis,8,4.0745362639427185e-09
15,rheumatoid_arthritis,9,-2.0954757928848267e-09
15,rheumatoid_arthritis,10,4.190951585769653e-09
15,rheumatoid_arthritis,11,2.9103830456733704e-08
15,rheumatoid_arthritis,12,-1.3969838619232178e-09
15,rheumatoid_arthritis,13,-2.91038304567337e-09
15,rheumatoid_arthritis,14,-6.984919309616089e-10
15,rheumatoid_arthritis,15,-2.91038304567337e-09
15,rheumatoid_arthritis,16,-6.984919309616089e-10
15,rheumatoid_arthritis,17,3.958120942115784e-09
15,rheumatoid_arthritis,18,1.043081283569336e-07
15,rheumatoid_arthritis,19,-2.7939677238464355e-09
15,rheumatoid_arthritis,20,-7.683411240577698e-09
15,rheumatoid_arthritis,21,1.0011717677116394e-08
15,rheumatoid_arthritis,22,-6.5192580223083504e-09
15,rheumatoid_arthritis,23,-9.662471711635591e-09
15,rheumatoid_arthritis,24,2.444721758365631e-09
15,rheumatoid_arthritis,25,8.614733815193176e-09
15,rheumatoid_arthritis,26,0.0
15,rheumatoid_arthritis,27,4.0745362639427185e-09
15,rheumatoid_arthritis,28,-6.984919309616089e-10
15,rheumatoid_arthritis,29,0.0
15,rheumatoid_arthritis,30,0.0
15,rheumatoid_arthritis,31,0.0
15,sarcoidosis,1,
15,sarcoidosis,2,
15,sarcoidosis,3,
15,sarcoidosis,4,
15,sarcoidosis,5,
15,sarcoidosis,6,
15,sarcoidosis,7,
15,sarcoidosis,8,
15,sarcoidosis,9,
15,sarcoidosis,10,
15,sarcoidosis,11,
15,sarcoidosis,12,
15,sarcoidosis,13,
15,sarcoidosis,14,
15,sarcoidosis,15,
15,sarcoidosis,16,
15,sarcoidosis,17,
15,sarcoidosis,18,
15,sarcoidosis,19,
15,sarcoidosis,20,
15,sarcoidosis,21,
15,sarcoidosis,22,
15,sarcoidosis,23,
15,sarcoidosis,24,
15,sarcoidosis,25,
15,sarcoidosis,26,
15,sarcoidosis,27,
15,sarcoidosis,28,
15,sarcoidosis,29,
15,sarcoidosis,30,
15,sarcoidosis,31,
16,asthma,1,1.0058283805847169e-07
16,asthma,2,-8.009374141693115e-08
16,asthma,3,-6.332993507385254e-08
16,asthma,4,6.780028343200684e-07
16,asthma,5,-8.195638656616212e-08
16,asthma,6,-1.1362135410308839e-07
16,asthma,7,8.940696716308594e-07
16,asthma,8,9.015202522277832e-07
16,asthma,9,4.6566128730773926e-08
16,asthma,10,4.563480615615845e-07
16,asthma,11,1.3634562492370603e-06
16,asthma,12,-2.477318048477173e-07
16,asthma,13,-4.4703483581542975e-08
16,asthma,14,-2.980232238769531e-07
16,asthma,15,-1.564621925354004e-07
16,asthma,16,-2.1886080503463745e-07
16,asthma,17,2.663582563400269e-07
16,asthma,18,0.06689453125
16,asthma,19,-2.589076757431031e-07
16,asthma,20,-2.942979335784912e-07
16,asthma,21,5.7220458984375e-05
16,asthma,22,-3.371387720108032e-07
16,asthma,23,-3.427267074584961e-07
16,asthma,24,3.110617399215698e-07
16,asthma,25,4.0531158447265625e-06
16,asthma,26,-2.4028122425079346e-07
16,asthma,27,0.0
16,asthma,28,2.2351741790771484e-08
16,asthma,29,2.2351741790771484e-08
16,asthma,30,0.0
16,asthma,31,0.0
16,depression,1,-5.704350769519806e-09
16,depression,2,1.280568540096283e-09
16,depression,3,4.0745362639427185e-09
16,depression,4,-3.958120942115784e-09
16,depression,5,-3.958120942115784e-09
16,depression,6,5.3551048040390015e-09
16,depression,7,1.0943040251731873e-08
16,depression,8,8.614733815193176e-09
16,depression,9,3.026798367500305e-09
16,depression,10,3.1432136893272404e-09
16,depression,11,5.494803190231323e-08
16,depression,12,-4.540197551250458e-09
16,depression,13,1.0943040251731873e-08
16,depression,14,2.211891114711761e-09
16,depression,15,-1.862645149230957e-09
16,depression,16,-6.05359673500061e-09
16,depression,17,5.471520125865936e-09
16,depression,18,0.0002059936523437
16,depression,19,-1.0302755981683733e-08
16,depression,20,-1.1292286217212677e-08
16,depression,21,8.381903171539307e-07
16,depression,22,-1.7229467630386353e-08
16,depression,23,-1.83936208486557e-08
16,depression,24,1.3271346688270569e-08
16,depression,25,2.039596438407898e-07
16,depression,26,-8.498318493366241e-09
16,depression,27,-8.149072527885436e-10
16,depression,28,0.0
16,depression,29,-1.3969838619232178e-09
16,depression,30,-1.3969838619232178e-09
16,depression,31,0.0
16,multiple_sclerosis,1,-8.73114913702011e-10
16,multiple_sclerosis,2,1.6007106751203535e-09
16,multiple_sclerosis,3,3.637978807091713e-09
16,multiple_sclerosis,4,1.0826624929904938e-08
16,multiple_sclerosis,5,3.987224772572517e-09
16,multiple_sclerosis,6,6.693881005048752e-10
16,multiple_sclerosis,7,2.35741026699543e-09
16,multiple_sclerosis,8,2.823071554303169e-09
16,multiple_sclerosis,9,1.0826624929904938e-08
16,multiple_sclerosis,10,7.916241884231567e-09
16,multiple_sclerosis,11,6.984919309616089e-10
16,multiple_sclerosis,12,-1.3387762010097504e-09
16,multiple_sclerosis,13,-8.731149137020111e-11
16,multiple_sclerosis,14,-1.979060471057892e-09
16,multiple_sclerosis,15,1.7753336578607561e-09
16,multiple_sclerosis,16,4.4528860598802575e-09
16,multiple_sclerosis,17,2.1245796233415604e-09
16,multiple_sclerosis,18,6.295740604400635e-07
16,multiple_sclerosis,19,6.111804395914078e-10
16,multiple_sclerosis,20,-1.964508555829525e-09
16,multiple_sclerosis,21,1.150183379650116e-07
16,multiple_sclerosis,22,-1.8917489796876907e-09
16,multiple_sclerosis,23,-2.0954757928848267e-09
16,multiple_sclerosis,24,1.251464709639549e-09
16,multiple_sclerosis,25,8.149072527885437e-09
16,multiple_sclerosis,26,-8.731149137020111e-11
16,multiple_sclerosis,27,2.648448571562767e-09
16,multiple_sclerosis,28,1.7462298274040222e-10
16,multiple_sclerosis,29,2.6193447411060333e-10
16,multiple_sclerosis,30,0.0
16,multiple_sclerosis,31,0.0
16,rheumatoid_arthritis,1,4.71482053399086e-09
16,rheumatoid_arthritis,2,4.016328603029251e-09
16,rheumatoid_arthritis,3,6.8102963268756875e-09
16,rheumatoid_arthritis,4,1.0302755981683733e-08
16,rheumatoid_arthritis,5,2.270098775625229e-09
16,rheumatoid_arthritis,6,2.9103830456733704e-10
16,rheumatoid_arthritis,7,-2.3283064365386963e-09
16,rheumatoid_arthritis,8,4.48198989033699e-09
16,rheumatoid_arthritis,9,-5.820766091346741e-11
16,rheumatoid_arthritis,10,1.6065314412117004e-08
16,rheumatoid_arthritis,11,3.7951394915580756e-08
16,rheumatoid_arthritis,12,2.270098775625229e-09
16,rheumatoid_arthritis,13,4.249159246683121e-09
16,rheumatoid_arthritis,14,-2.0372681319713593e-09
16,rheumatoid_arthritis,15,6.461050361394882e-09
16,rheumatoid_arthritis,16,-6.402842700481415e-10
16,rheumatoid_arthritis,17,7.508788257837296e-09
16,rheumatoid_arthritis,18,4.842877388000488e-07
16,rheumatoid_arthritis,19,-1.1641532182693479e-10
16,rheumatoid_arthritis,20,-6.461050361394882e-09
16,rheumatoid_arthritis,21,1.0943040251731873e-07
16,rheumatoid_arthritis,22,-8.847564458847046e-09
16,rheumatoid_arthritis,23,-8.032657206058502e-09
16,rheumatoid_arthritis,24,7.62520357966423e-09
16,rheumatoid_arthritis,25,2.444721758365631e-08
16,rheumatoid_arthritis,26,-2.6775524020195007e-09
16,rheumatoid_arthritis,27,4.9476511776447304e-09
16,rheumatoid_arthritis,28,0.0
16,rheumatoid_arthritis,29,5.820766091346741e-11
16,rheumatoid_arthritis,30,0.0
16,rheumatoid_arthritis,31,0.0
16,sarcoidosis,1,
16,sarcoidosis,2,
16,sarcoidosis,3,
16,sarcoidosis,4,
16,sarcoidosis,5,
16,sarcoidosis,6,
16,sarcoidosis,7,
16,sarcoidosis,8,
16,sarcoidosis,9,
16,sarcoidosis,10,
16,sarcoidosis,11,
16,sarcoidosis,12,
16,sarcoidosis,13,
16,sarcoidosis,14,
16,sarcoidosis,15,
16,sarcoidosis,16,
16,sarcoidosis,17,
16,sarcoidosis,18,
16,sarcoidosis,19,
16,sarcoidosis,20,
16,sarcoidosis,21,
16,sarcoidosis,22,
16,sarcoidosis,23,
16,sarcoidosis,24,
16,sarcoidosis,25,
16,sarcoidosis,26,
16,sarcoidosis,27,
16,sarcoidosis,28,
16,sarcoidosis,29,
16,sarcoidosis,30,
16,sarcoidosis,31,
17,asthma,1,1.601874828338623e-07
17,asthma,2,-1.0011717677116395e-07
17,asthma,3,-5.494803190231323e-08
17,asthma,4,2.2202730178833008e-06
17,asthma,5,-2.0489096641540527e-08
17,asthma,6,-1.210719347000122e-08
17,asthma,7,1.396983861923218e-07
17,asthma,8,2.980232238769531e-07
17,asthma,9,4.060566425323487e-07
17,asthma,10,5.885958671569824e-07
17,asthma,11,1.3709068298339844e-06
17,asthma,12,-1.2479722499847412e-07
17,asthma,13,1.1548399925231935e-07
17,asthma,14,-1.573935151100159e-07
17,asthma,15,-1.4901161193847656e-08
17,asthma,16,-8.847564458847047e-08
17,asthma,17,9.313225746154785e-08
17,asthma,18,0.09375
17,asthma,19,-1.3783574104309082e-07
17,asthma,20,-1.685693860054016e-07
17,asthma,21,3.3676624298095703e-06
17,asthma,22,-1.9185245037078857e-07
17,asthma,23,-1.9744038581848145e-07
17,asthma,24,1.3597309589385986e-07
17,asthma,25,8.67992639541626e-07
17,asthma,26,-1.396983861923218e-07
17,asthma,27,7.82310962677002e-08
17,asthma,28,1.30385160446167e-08
17,asthma,29,0.0
17,asthma,30,0.0
17,asthma,31,0.0
17,depression,1,0.0
17,depression,2,-1.164153218269348e-08
17,depression,3,-4.423782229423523e-09
17,depression,4,6.984919309616089e-09
17,depression,5,-4.190951585769653e-09
17,depression,6,-4.423782229423523e-09
17,depression,7,-7.450580596923828e-09
17,depression,8,9.313225746154784e-09
17,depression,9,-6.984919309616089e-09
17,depression,10,1.234002411365509e-08
17,depression,11,3.096647560596466e-08
17,depression,12,-1.0477378964424132e-08
17,depression,13,-5.820766091346741e-09
17,depression,14,-1.8742866814136505e-08
17,depression,15,-1.6996636986732483e-08
17,depression,16,-1.6181729733943943e-08
17,depression,17,-3.958120942115784e-09
17,depression,18,0.0001964569091796
17,depression,19,-2.0139850676059723e-08
17,depression,20,-2.5029294192790985e-08
17,depression,21,4.302710294723511e-07
17,depression,22,-2.7939677238464355e-08
17,depression,23,-3.2363459467887885e-08
17,depression,24,2.07219272851944e-08
17,depression,25,1.6763806343078613e-07
17,depression,26,-1.827720552682877e-08
17,depression,27,7.217749953269958e-09
17,depression,28,-1.3969838619232178e-09
17,depression,29,-1.3969838619232178e-09
17,depression,30,0.0
17,depression,31,0.0
17,multiple_sclerosis,1,-3.6379788070917124e-10
17,multiple_sclerosis,2,2.3283064365386963e-09
17,multiple_sclerosis,3,1.164153218269348e-09
17,multiple_sclerosis,4,2.7939677238464355e-09
17,multiple_sclerosis,5,2.706656232476234e-09
17,multiple_sclerosis,6,1.164153218269348e-09
17,multiple_sclerosis,7,3.608874976634979e-09
17,multiple_sclerosis,8,1.3096723705530167e-10
17,multiple_sclerosis,9,2.0954757928848267e-09
17,multiple_sclerosis,10,2.3283064365386963e-10
17,multiple_sclerosis,11,7.275957614183426e-11
17,multiple_sclerosis,12,-6.257323548197745e-10
17,multiple_sclerosis,13,-4.656612873077393e-10
17,multiple_sclerosis,14,-7.130438461899756e-10
17,multiple_sclerosis,15,4.074536263942719e-10
17,multiple_sclerosis,16,2.299202606081962e-09
17,multiple_sclerosis,17,7.275957614183426e-11
17,multiple_sclerosis,18,6.370246410369873e-07
17,multiple_sclerosis,19,-5.966285243630408e-10
17,multiple_sclerosis,20,-1.2078089639544487e-09
17,multiple_sclerosis,21,2.6309862732887268e-08
17,multiple_sclerosis,22,-4.074536263942719e-10
17,multiple_sclerosis,23,-1.3096723705530167e-09
17,multiple_sclerosis,24,1.8335413187742235e-09
17,multiple_sclerosis,25,7.566995918750763e-09
17,multiple_sclerosis,26,-2.9103830456733704e-10
17,multiple_sclerosis,27,1.7171259969472883e-09
17,multiple_sclerosis,28,5.820766091346741e-11
17,multiple_sclerosis,29,-5.820766091346741e-11
17,multiple_sclerosis,30,0.0
17,multiple_sclerosis,31,0.0
17,rheumatoid_arthritis,1,-5.820766091346741e-10
17,rheumatoid_arthritis,2,0.0
17,rheumatoid_arthritis,3,2.6193447411060333e-10
17,rheumatoid_arthritis,4,5.820766091346741e-11
17,rheumatoid_arthritis,5,2.9103830456733704e-11
17,rheumatoid_arthritis,6,-4.3655745685100555e-10
17,rheumatoid_arthritis,7,-5.238689482212067e-10
17,rheumatoid_arthritis,8,1.5133991837501524e-09
17,rheumatoid_arthritis,9,7.275957614183425e-10
17,rheumatoid_arthritis,10,2.0372681319713595e-10
17,rheumatoid_arthritis,11,7.450580596923828e-09
17,rheumatoid_arthritis,12,-2.3283064365386963e-10
17,rheumatoid_arthritis,13,-9.022187441587447e-10
17,rheumatoid_arthritis,14,-1.5425030142068863e-09
17,rheumatoid_arthritis,15,-8.73114913702011e-10
17,rheumatoid_arthritis,16,-1.0186340659856794e-09
17,rheumatoid_arthritis,17,-9.60426405072212e-10
17,rheumatoid_arthritis,18,4.936009645462036e-08
17,rheumatoid_arthritis,19,-1.6298145055770872e-09
17,rheumatoid_arthritis,20,-1.8335413187742235e-09
17,rheumatoid_arthritis,21,8.905772119760513e-09
17,rheumatoid_arthritis,22,-2.051820047199726e-09
17,rheumatoid_arthritis,23,-3.0995579436421394e-09
17,rheumatoid_arthritis,24,6.111804395914078e-10
17,rheumatoid_arthritis,25,2.6775524020195007e-09
17,rheumatoid_arthritis,26,-1.1350493878126142e-09
17,rheumatoid_arthritis,27,1.0186340659856794e-09
17,rheumatoid_arthritis,28,-4.074536263942719e-10
17,rheumatoid_arthritis,29,0.0
17,rheumatoid_arthritis,30,0.0
17,rheumatoid_arthritis,31,0.0
17,sarcoidosis,1,
17,sarcoidosis,2,
17,sarcoidosis,3,
17,sarcoidosis,4,
17,sarcoidosis,5,
17,sarcoidosis,6,
17,sarcoidosis,7,
17,sarcoidosis,8,
17,sarcoidosis,9,
17,sarcoidosis,10,
17,sarcoidosis,11,
17,sarcoidosis,12,
17,sarcoidosis,13,
17,sarcoidosis,14,
17,sarcoidosis,15,
17,sarcoidosis,16,
17,sarcoidosis,17,
17,sarcoidosis,18,
17,sarcoidosis,19,
17,sarcoidosis,20,
17,sarcoidosis,21,
17,sarcoidosis,22,
17,sarcoidosis,23,
17,sarcoidosis,24,
17,sarcoidosis,25,
17,sarcoidosis,26,
17,sarcoidosis,27,
17,sarcoidosis,28,
17,sarcoidosis,29,
17,sarcoidosis,30,
17,sarcoidosis,31,
18,asthma,1,9.202957153320312e-05
18,asthma,2,-3.4332275390625e-05
18,asthma,3,1.8596649169921875e-05
18,asthma,4,0.000732421875
18,asthma,5,-5.5789947509765625e-05
18,asthma,6,0.0
18,asthma,7,0.0002288818359375
18,asthma,8,0.0001945495605468
18,asthma,9,3.0040740966796875e-05
18,asthma,10,0.0004196166992187
18,asthma,11,0.000640869140625
18,asthma,12,-5.53131103515625e-05
18,asthma,13,-2.574920654296875e-05
18,asthma,14,-5.078315734863281e-05
18,asthma,15,1.8596649169921875e-05
18,asthma,16,-4.124641418457031e-05
18,asthma,17,5.674362182617188e-05
18,asthma,18,0.99609375
18,asthma,19,-4.410743713378906e-05
18,asthma,20,-5.841255187988281e-05
18,asthma,21,0.0123291015625
18,asthma,22,-6.437301635742188e-05
18,asthma,23,-6.437301635742188e-05
18,asthma,24,5.674362182617188e-05
18,asthma,25,0.0004196166992187
18,asthma,26,-5.53131103515625e-05
18,asthma,27,9.202957153320312e-05
18,asthma,28,9.059906005859377e-06
18,asthma,29,9.059906005859377e-06
18,asthma,30,0.0
18,asthma,31,0.0
18,depression,1,-3.725290298461914e-07
18,depression,2,4.3213367462158203e-07
18,depression,3,2.80141830444336e-06
18,depression,4,4.529953002929688e-06
18,depression,5,-8.642673492431641e-07
18,depression,6,6.735324859619141e-06
18,depression,7,2.443790435791016e-06
18,depression,8,1.2278556823730469e-05
18,depression,9,-1.0132789611816406e-06
18,depression,10,1.7881393432617188e-06
18,depression,11,1.1265277862548828e-05
18,depression,12,-1.788139343261719e-07
18,depression,13,-1.9371509552001958e-07
18,depression,14,-1.385807991027832e-06
18,depression,15,-1.2665987014770508e-06
18,depression,16,-1.0132789611816406e-06
18,depression,17,1.1920928955078125e-06
18,depression,18,0.029052734375
18,depression,19,-8.642673492431641e-07
18,depression,20,-2.2351741790771484e-06
18,depression,21,2.944469451904297e-05
18,depression,22,-2.726912498474121e-06
18,depression,23,-2.786517143249512e-06
18,depression,24,1.1920928955078125e-06
18,depression,25,9.59634780883789e-06
18,depression,26,-1.601874828338623e-06
18,depression,27,9.238719940185548e-07
18,depression,28,2.086162567138672e-07
18,depression,29,0.0
18,depression,30,2.086162567138672e-07
18,depression,31,0.0
18,multiple_sclerosis,1,-5.820766091346741e-10
18,multiple_sclerosis,2,9.313225746154784e-09
18,multiple_sclerosis,3,1.0011717677116394e-08
18,multiple_sclerosis,4,1.4156103134155273e-07
18,multiple_sclerosis,5,1.51805579662323e-07
18,multiple_sclerosis,6,5.75091689825058e-08
18,multiple_sclerosis,7,4.0279701352119446e-08
18,multiple_sclerosis,8,4.4004991650581366e-08
18,multiple_sclerosis,9,1.2805685400962831e-08
18,multiple_sclerosis,10,4.540197551250458e-09
18,multiple_sclerosis,11,1.9324943423271183e-08
18,multiple_sclerosis,12,-2.3283064365386963e-09
18,multiple_sclerosis,13,-3.2596290111541752e-09
18,multiple_sclerosis,14,3.725290298461914e-09
18,multiple_sclerosis,15,1.0011717677116394e-08
18,multiple_sclerosis,16,8.475035429000854e-08
18,multiple_sclerosis,17,5.122274160385132e-09
18,multiple_sclerosis,18,0.0751953125
18,multiple_sclerosis,19,-4.132743924856186e-09
18,multiple_sclerosis,20,-6.170012056827545e-09
18,multiple_sclerosis,21,1.2442469596862793e-06
18,multiple_sclerosis,22,-5.762558430433273e-09
18,multiple_sclerosis,23,-9.487848728895187e-09
18,multiple_sclerosis,24,2.444721758365631e-08
18,multiple_sclerosis,25,7.264316082000732e-08
18,multiple_sclerosis,26,-4.190951585769653e-09
18,multiple_sclerosis,27,3.003515303134918e-08
18,multiple_sclerosis,28,1.164153218269348e-09
18,multiple_sclerosis,29,0.0
18,multiple_sclerosis,30,0.0
18,multiple_sclerosis,31,0.0
18,rheumatoid_arthritis,1,4.6566128730773926e-09
18,rheumatoid_arthritis,2,2.3283064365386963e-09
18,rheumatoid_arthritis,3,-2.3283064365386963e-09
18,rheumatoid_arthritis,4,7.450580596923828e-09
18,rheumatoid_arthritis,5,1.30385160446167e-08
18,rheumatoid_arthritis,6,3.096647560596466e-08
18,rheumatoid_arthritis,7,5.51808625459671e-08
